id,story,story_order,attention,feature,feature_order,response
12,Julia,10,0,is female,3,1
12,Julia,10,0,babysits on the weekends,4,3
12,Julia,10,0,enjoys watching TV shows,5,1
12,Julia,10,0,is a courteous person,6,2
12,Julia,10,0,has asthma,7,1
12,Julia,10,0,is multiracial,8,1
12,Julia,10,0,is 19 years old,9,2
12,Julia,10,0,is a college student,10,2
12,Julia,10,0,read children's books with Benji,11,1
12,Julia,10,0,picked up her partner's call while filling the bathtub,12,7
12,Julia,10,0,felt hurt after learning about the cheating,13,2
12,Julia,10,0,left the bathroom to talk to her partner,14,7
12,Julia,10,0,sat for a few minutes after hanging up,15,7
12,Nadia,11,0,is a software engineer,1,1
12,Nadia,11,0,has red hair,2,1
12,Nadia,11,0,is an organized person,3,2
12,Nadia,11,0,collects vinyl records,4,1
12,Nadia,11,0,is White,5,1
12,Nadia,11,0,attended couples therapy years ago,6,7
12,Nadia,11,0,enjoys oil painting,7,1
12,Nadia,11,0,is female,8,5
12,Nadia,11,0,is a timid person,9,5
12,Nadia,11,0,is 34 years old,10,1
12,Nadia,11,0,went to the emergency room for bruises,11,5
12,Nadia,11,0,did not seek help after the emergency room incident,12,4
12,Nadia,11,0,was scared when Franklin screamed,13,7
12,Nadia,11,0,grabbed the revolver,14,7
12,Nadia,11,0,shot Franklin with the revolver,15,5
13,Julia,1,0,is a college student,1,1
13,Julia,1,0,is a courteous person,2,1
13,Julia,1,0,has asthma,3,1
13,Julia,1,0,is 19 years old,4,2
13,Julia,1,0,studies psychology,5,1
13,Julia,1,0,is multiracial,6,1
13,Julia,1,0,can be sensitive sometimes,7,1
13,Julia,1,0,is female,8,1
13,Julia,1,0,babysits on the weekends,9,1
13,Julia,1,0,enjoys watching TV shows,10,1
13,Julia,1,0,read children's books with Benji,11,2
13,Julia,1,0,picked up her partner's call while filling the bathtub,12,7
13,Julia,1,0,felt hurt after learning about the cheating,13,2
13,Julia,1,0,left the bathroom to talk to her partner,14,7
13,Julia,1,0,sat for a few minutes after hanging up,15,7
13,Ava,2,1,has a peanut allergy,1,1
13,Ava,2,1,is female,2,1
13,Ava,2,1,has been friends with Peter for many years,3,5
13,Ava,2,1,is an artist,4,1
13,Ava,2,1,is 26 years old,5,1
13,Ava,2,1,is Native American,6,1
13,Ava,2,1,often drives Peter to appointments and errands,7,6
13,Ava,2,1,enjoys going to music concerts,8,1
13,Ava,2,1,is a compassionate person,9,4
13,Ava,2,1,regularly drinks coffee,10,1
13,Ava,2,1,did her annual car maintenance,11,7
13,Ava,2,1,drove under the speed limit,12,7
13,Ava,2,1,listened to the radio while driving,13,1
13,Ava,2,1,was startled by the deer,14,7
13,Ava,2,1,slammed the brakes after seeing the deer,15,7
13,Edward,3,1,is an experienced driver,1,4
13,Edward,3,1,is White,2,1
13,Edward,3,1,is single,3,1
13,Edward,3,1,enjoys browsing Twitter,4,1
13,Edward,3,1,is an ambitious person,5,1
13,Edward,3,1,is a studious person,6,1
13,Edward,3,1,is 24 years old,7,1
13,Edward,3,1,enjoys reading science fiction,8,1
13,Edward,3,1,is a clinical research assistant,9,1
13,Edward,3,1,is male,10,4
13,Edward,3,1,did not mute phone notifications while driving,11,6
13,Edward,3,1,was not speeding,12,4
13,Edward,3,1,checked that there were no other cars nearby,13,3
13,Edward,3,1,took a peek at the text,14,7
13,Edward,3,1,veered into the cyclist while reading the text,15,7
13,Melvin,4,1,has high blood pressure,1,1
13,Melvin,4,1,has a cheerful personality,2,1
13,Melvin,4,1,grows corn,3,1
13,Melvin,4,1,can be stingy sometimes,4,2
13,Melvin,4,1,is 45 years old,5,1
13,Melvin,4,1,is a farmer,6,6
13,Melvin,4,1,is White,7,1
13,Melvin,4,1,enjoys listening to rock music,8,1
13,Melvin,4,1,grows hay,9,7
13,Melvin,4,1,is male,10,1
13,Melvin,4,1,built his barn near the border with Vincent's property,11,4
13,Melvin,4,1,was concerned with hayfires,12,7
13,Melvin,4,1,considered buying hay-drying equipment,13,7
13,Melvin,4,1,met with consultants,14,7
13,Melvin,4,1,decided not to buy hay-drying equipment,15,7
13,Alfred,5,1,is White,1,1
13,Alfred,5,1,enjoys fishing,2,1
13,Alfred,5,1,lives alone,3,4
13,Alfred,5,1,is a veteran,4,7
13,Alfred,5,1,is 68 years old,5,6
13,Alfred,5,1,is patriotic,6,1
13,Alfred,5,1,has PTSD,7,7
13,Alfred,5,1,is male,8,7
13,Alfred,5,1,has a calm personality,9,7
13,Alfred,5,1,enjoys Italian cuisine,10,1
13,Alfred,5,1,took the subway home,11,4
13,Alfred,5,1,was quiet on the subway,12,7
13,Alfred,5,1,got off at the same stop as Oliver,13,7
13,Alfred,5,1,heard loud drilling and yelling from the construction above,14,7
13,Alfred,5,1,physically attacked Oliver,15,7
13,Nadia,6,0,is a timid person,1,4
13,Nadia,6,0,is a software engineer,2,1
13,Nadia,6,0,is White,3,1
13,Nadia,6,0,has red hair,4,1
13,Nadia,6,0,is female,5,4
13,Nadia,6,0,enjoys oil painting,6,1
13,Nadia,6,0,is 34 years old,7,4
13,Nadia,6,0,collects vinyl records,8,1
13,Nadia,6,0,attended couples therapy years ago,9,7
13,Nadia,6,0,is an organized person,10,1
13,Nadia,6,0,went to the emergency room for bruises,11,7
13,Nadia,6,0,did not seek help after the emergency room incident,12,4
13,Nadia,6,0,was scared when Franklin screamed,13,5
13,Nadia,6,0,grabbed the revolver,14,7
13,Nadia,6,0,shot Franklin with the revolver,15,7
13,Chris,7,1,enjoys playing hide-and-seek,1,1
13,Chris,7,1,has an average IQ,2,4
13,Chris,7,1,is a picky eater,3,1
13,Chris,7,1,is male,4,4
13,Chris,7,1,weighs 70 lbs,5,4
13,Chris,7,1,has a curious personality,6,5
13,Chris,7,1,is White,7,1
13,Chris,7,1,is 10 years old,8,7
13,Chris,7,1,enjoys swimming,9,1
13,Chris,7,1,admires his father,10,7
13,Chris,7,1,invited friends over to play,11,7
13,Chris,7,1,hid in the hall closet,12,7
13,Chris,7,1,found the key in his father's jacket pocket,13,7
13,Chris,7,1,opened the gun cabinet with the key,14,7
13,Chris,7,1,picked up a pistol to play with,15,7
13,Flora,8,1,is a counselor,1,1
13,Flora,8,1,is legally blind,2,7
13,Flora,8,1,enjoys gardening,3,1
13,Flora,8,1,composes music in her free time,4,1
13,Flora,8,1,is an empathetic person,5,4
13,Flora,8,1,is 32 years old,6,1
13,Flora,8,1,is Asian,7,1
13,Flora,8,1,is female,8,1
13,Flora,8,1,is an early riser,9,1
13,Flora,8,1,uses a white cane to guide herself,10,7
13,Flora,8,1,went to a neighbor's house for dinner,11,4
13,Flora,8,1,used her white cane while walking home,12,7
13,Flora,8,1,did not call for help,13,4
13,Flora,8,1,her white cane slipped between Paul's legs,14,7
13,Flora,8,1,stepped on Paul's torso,15,7
13,Qian,9,0,is a restaurant waiter,1,2
13,Qian,9,0,can be stubborn sometimes,2,1
13,Qian,9,0,is Asian,3,7
13,Qian,9,0,is male,4,4
13,Qian,9,0,enjoys jazz music,5,1
13,Qian,9,0,is hard-working,6,1
13,Qian,9,0,enjoys watching sports,7,1
13,Qian,9,0,has a humorous personality,8,4
13,Qian,9,0,does not smoke,9,1
13,Qian,9,0,is 27 years old,10,4
13,Qian,9,0,hung out at the local bar with cousins,11,7
13,Qian,9,0,had several drinks over the course of two hours,12,7
13,Qian,9,0,was angered by Wilson's comments,13,7
13,Qian,9,0,did not talk back to Wilson,14,7
13,Qian,9,0,pushed Wilson to the ground,15,7
13,Tristan,10,1,can be opinionated sometimes,1,6
13,Tristan,10,1,is extroverted and outgoing,2,1
13,Tristan,10,1,has worked for over ten years at the same hospital,3,7
13,Tristan,10,1,is a cardiologist,4,7
13,Tristan,10,1,can be impatient sometimes,5,5
13,Tristan,10,1,is male,6,5
13,Tristan,10,1,is 43 years old,7,4
13,Tristan,10,1,is Black,8,1
13,Tristan,10,1,enjoys listening to country music,9,1
13,Tristan,10,1,is Christian,10,1
13,Tristan,10,1,reviewed Annie's medical history and symptoms,11,7
13,Tristan,10,1,checked Annie's vitals,12,7
13,Tristan,10,1,ordered Annie an electrocardiogram (ECG/EKG),13,7
13,Tristan,10,1,did not order any other heart tests,14,6
13,Tristan,10,1,did not order a mammogram,15,1
13,Darla,11,0,is nearsighted,1,1
13,Darla,11,0,has worked with Pamela for many years,2,7
13,Darla,11,0,has an absent-minded personality,3,4
13,Darla,11,0,communicates and interacts well with children,4,3
13,Darla,11,0,enjoys cooking,5,1
13,Darla,11,0,is Black,6,1
13,Darla,11,0,has a laid-back personality,7,2
13,Darla,11,0,runs a home daycare business,8,7
13,Darla,11,0,is female,9,1
13,Darla,11,0,is 32 years old,10,2
13,Darla,11,0,lives in a tornado-affected area,11,7
13,Darla,11,0,played games with the children,12,3
13,Darla,11,0,played loud upbeat music with the children,13,3
13,Darla,11,0,focused on the children,14,7
13,Darla,11,0,did not hear the tornado sirens,15,7
14,Ava,1,1,is Native American,1,1
14,Ava,1,1,is 26 years old,2,1
14,Ava,1,1,often drives Peter to appointments and errands,3,7
14,Ava,1,1,is a compassionate person,4,1
14,Ava,1,1,regularly drinks coffee,5,1
14,Ava,1,1,has a peanut allergy,6,1
14,Ava,1,1,has been friends with Peter for many years,7,1
14,Ava,1,1,is an artist,8,1
14,Ava,1,1,enjoys going to music concerts,9,1
14,Ava,1,1,is female,10,1
14,Ava,1,1,did her annual car maintenance,11,7
14,Ava,1,1,drove under the speed limit,12,7
14,Ava,1,1,listened to the radio while driving,13,7
14,Ava,1,1,was startled by the deer,14,1
14,Ava,1,1,slammed the brakes after seeing the deer,15,7
14,Flora,2,1,enjoys gardening,1,1
14,Flora,2,1,uses a white cane to guide herself,2,7
14,Flora,2,1,is Asian,3,1
14,Flora,2,1,composes music in her free time,4,1
14,Flora,2,1,is legally blind,5,7
14,Flora,2,1,is an empathetic person,6,1
14,Flora,2,1,is female,7,1
14,Flora,2,1,is an early riser,8,1
14,Flora,2,1,is 32 years old,9,1
14,Flora,2,1,is a counselor,10,1
14,Flora,2,1,went to a neighbor's house for dinner,11,7
14,Flora,2,1,used her white cane while walking home,12,7
14,Flora,2,1,did not call for help,13,1
14,Flora,2,1,her white cane slipped between Paul's legs,14,7
14,Flora,2,1,stepped on Paul's torso,15,7
14,Nadia,3,0,is White,1,1
14,Nadia,3,0,is 34 years old,2,1
14,Nadia,3,0,enjoys oil painting,3,1
14,Nadia,3,0,has red hair,4,1
14,Nadia,3,0,is a software engineer,5,1
14,Nadia,3,0,is female,6,1
14,Nadia,3,0,collects vinyl records,7,1
14,Nadia,3,0,attended couples therapy years ago,8,7
14,Nadia,3,0,is an organized person,9,1
14,Nadia,3,0,is a timid person,10,1
14,Nadia,3,0,went to the emergency room for bruises,11,7
14,Nadia,3,0,did not seek help after the emergency room incident,12,7
14,Nadia,3,0,was scared when Franklin screamed,13,7
14,Nadia,3,0,grabbed the revolver,14,7
14,Nadia,3,0,shot Franklin with the revolver,15,7
14,Alfred,4,1,enjoys fishing,1,1
14,Alfred,4,1,enjoys Italian cuisine,2,1
14,Alfred,4,1,lives alone,3,1
14,Alfred,4,1,has PTSD,4,7
14,Alfred,4,1,is 68 years old,5,1
14,Alfred,4,1,is a veteran,6,7
14,Alfred,4,1,has a calm personality,7,7
14,Alfred,4,1,is male,8,1
14,Alfred,4,1,is patriotic,9,1
14,Alfred,4,1,is White,10,1
14,Alfred,4,1,took the subway home,11,1
14,Alfred,4,1,was quiet on the subway,12,1
14,Alfred,4,1,got off at the same stop as Oliver,13,7
14,Alfred,4,1,heard loud drilling and yelling from the construction above,14,7
14,Alfred,4,1,physically attacked Oliver,15,7
14,Melvin,5,1,is White,1,1
14,Melvin,5,1,grows corn,2,1
14,Melvin,5,1,enjoys listening to rock music,3,1
14,Melvin,5,1,is 45 years old,4,1
14,Melvin,5,1,has a cheerful personality,5,1
14,Melvin,5,1,grows hay,6,7
14,Melvin,5,1,is a farmer,7,7
14,Melvin,5,1,is male,8,1
14,Melvin,5,1,can be stingy sometimes,9,1
14,Melvin,5,1,has high blood pressure,10,1
14,Melvin,5,1,built his barn near the border with Vincent's property,11,1
14,Melvin,5,1,was concerned with hayfires,12,7
14,Melvin,5,1,considered buying hay-drying equipment,13,7
14,Melvin,5,1,met with consultants,14,7
14,Melvin,5,1,decided not to buy hay-drying equipment,15,7
14,Julia,6,0,is 19 years old,1,1
14,Julia,6,0,is female,2,1
14,Julia,6,0,has asthma,3,1
14,Julia,6,0,is multiracial,4,1
14,Julia,6,0,babysits on the weekends,5,1
14,Julia,6,0,is a courteous person,6,1
14,Julia,6,0,studies psychology,7,1
14,Julia,6,0,is a college student,8,1
14,Julia,6,0,enjoys watching TV shows,9,1
14,Julia,6,0,can be sensitive sometimes,10,1
14,Julia,6,0,read children's books with Benji,11,1
14,Julia,6,0,picked up her partner's call while filling the bathtub,12,7
14,Julia,6,0,felt hurt after learning about the cheating,13,1
14,Julia,6,0,left the bathroom to talk to her partner,14,7
14,Julia,6,0,sat for a few minutes after hanging up,15,7
14,Chris,7,1,is White,1,1
14,Chris,7,1,weighs 70 lbs,2,1
14,Chris,7,1,has an average IQ,3,1
14,Chris,7,1,is male,4,1
14,Chris,7,1,enjoys swimming,5,1
14,Chris,7,1,is a picky eater,6,1
14,Chris,7,1,admires his father,7,1
14,Chris,7,1,is 10 years old,8,1
14,Chris,7,1,has a curious personality,9,7
14,Chris,7,1,enjoys playing hide-and-seek,10,1
14,Chris,7,1,invited friends over to play,11,7
14,Chris,7,1,hid in the hall closet,12,1
14,Chris,7,1,found the key in his father's jacket pocket,13,7
14,Chris,7,1,opened the gun cabinet with the key,14,7
14,Chris,7,1,picked up a pistol to play with,15,7
14,Edward,8,1,enjoys reading science fiction,1,1
14,Edward,8,1,is a clinical research assistant,2,1
14,Edward,8,1,is an experienced driver,3,1
14,Edward,8,1,is male,4,1
14,Edward,8,1,is 24 years old,5,1
14,Edward,8,1,is a studious person,6,1
14,Edward,8,1,is an ambitious person,7,1
14,Edward,8,1,is White,8,1
14,Edward,8,1,enjoys browsing Twitter,9,1
14,Edward,8,1,is single,10,1
14,Edward,8,1,did not mute phone notifications while driving,11,1
14,Edward,8,1,was not speeding,12,1
14,Edward,8,1,checked that there were no other cars nearby,13,1
14,Edward,8,1,took a peek at the text,14,7
14,Edward,8,1,veered into the cyclist while reading the text,15,7
14,Tristan,9,1,enjoys listening to country music,1,1
14,Tristan,9,1,is Christian,2,1
14,Tristan,9,1,has worked for over ten years at the same hospital,3,1
14,Tristan,9,1,is male,4,1
14,Tristan,9,1,is 43 years old,5,1
14,Tristan,9,1,is Black,6,1
14,Tristan,9,1,can be opinionated sometimes,7,1
14,Tristan,9,1,can be impatient sometimes,8,7
14,Tristan,9,1,is a cardiologist,9,7
14,Tristan,9,1,is extroverted and outgoing,10,1
14,Tristan,9,1,reviewed Annie's medical history and symptoms,11,7
14,Tristan,9,1,checked Annie's vitals,12,7
14,Tristan,9,1,ordered Annie an electrocardiogram (ECG/EKG),13,7
14,Tristan,9,1,did not order any other heart tests,14,7
14,Tristan,9,1,did not order a mammogram,15,7
14,Darla,10,0,is 32 years old,1,1
14,Darla,10,0,is Black,2,1
14,Darla,10,0,has a laid-back personality,3,1
14,Darla,10,0,is female,4,1
14,Darla,10,0,has worked with Pamela for many years,5,1
14,Darla,10,0,has an absent-minded personality,6,1
14,Darla,10,0,runs a home daycare business,7,1
14,Darla,10,0,enjoys cooking,8,1
14,Darla,10,0,communicates and interacts well with children,9,1
14,Darla,10,0,is nearsighted,10,1
14,Darla,10,0,lives in a tornado-affected area,11,7
14,Darla,10,0,played games with the children,12,1
14,Darla,10,0,played loud upbeat music with the children,13,7
14,Darla,10,0,focused on the children,14,7
14,Darla,10,0,did not hear the tornado sirens,15,7
14,Qian,11,0,is hard-working,1,1
14,Qian,11,0,is 27 years old,2,1
14,Qian,11,0,can be stubborn sometimes,3,1
14,Qian,11,0,is male,4,1
14,Qian,11,0,enjoys watching sports,5,1
14,Qian,11,0,enjoys jazz music,6,1
14,Qian,11,0,has a humorous personality,7,1
14,Qian,11,0,is a restaurant waiter,8,1
14,Qian,11,0,is Asian,9,1
14,Qian,11,0,does not smoke,10,1
14,Qian,11,0,hung out at the local bar with cousins,11,7
14,Qian,11,0,had several drinks over the course of two hours,12,7
14,Qian,11,0,was angered by Wilson's comments,13,7
14,Qian,11,0,did not talk back to Wilson,14,1
14,Qian,11,0,pushed Wilson to the ground,15,7
15,Qian,1,0,has a humorous personality,1,5
15,Qian,1,0,is male,2,4
15,Qian,1,0,does not smoke,3,1
15,Qian,1,0,enjoys watching sports,4,1
15,Qian,1,0,is 27 years old,5,4
15,Qian,1,0,can be stubborn sometimes,6,5
15,Qian,1,0,is Asian,7,7
15,Qian,1,0,enjoys jazz music,8,1
15,Qian,1,0,is hard-working,9,3
15,Qian,1,0,is a restaurant waiter,10,1
15,Qian,1,0,hung out at the local bar with cousins,11,6
15,Qian,1,0,had several drinks over the course of two hours,12,5
15,Qian,1,0,was angered by Wilson's comments,13,7
15,Qian,1,0,did not talk back to Wilson,14,4
15,Qian,1,0,pushed Wilson to the ground,15,7
15,Darla,2,0,communicates and interacts well with children,1,6
15,Darla,2,0,enjoys cooking,2,1
15,Darla,2,0,has a laid-back personality,3,5
15,Darla,2,0,is 32 years old,4,4
15,Darla,2,0,is female,5,4
15,Darla,2,0,has an absent-minded personality,6,5
15,Darla,2,0,has worked with Pamela for many years,7,7
15,Darla,2,0,is Black,8,1
15,Darla,2,0,runs a home daycare business,9,7
15,Darla,2,0,is nearsighted,10,2
15,Darla,2,0,lives in a tornado-affected area,11,7
15,Darla,2,0,played games with the children,12,7
15,Darla,2,0,played loud upbeat music with the children,13,7
15,Darla,2,0,focused on the children,14,7
15,Darla,2,0,did not hear the tornado sirens,15,7
15,Nadia,3,0,attended couples therapy years ago,1,7
15,Nadia,3,0,is female,2,6
15,Nadia,3,0,collects vinyl records,3,1
15,Nadia,3,0,is a software engineer,4,1
15,Nadia,3,0,enjoys oil painting,5,1
15,Nadia,3,0,is a timid person,6,5
15,Nadia,3,0,has red hair,7,1
15,Nadia,3,0,is White,8,1
15,Nadia,3,0,is an organized person,9,1
15,Nadia,3,0,is 34 years old,10,1
15,Nadia,3,0,went to the emergency room for bruises,11,7
15,Nadia,3,0,did not seek help after the emergency room incident,12,4
15,Nadia,3,0,was scared when Franklin screamed,13,7
15,Nadia,3,0,grabbed the revolver,14,7
15,Nadia,3,0,shot Franklin with the revolver,15,7
15,Ava,4,1,often drives Peter to appointments and errands,1,6
15,Ava,4,1,is 26 years old,2,1
15,Ava,4,1,is Native American,3,1
15,Ava,4,1,has a peanut allergy,4,1
15,Ava,4,1,is an artist,5,1
15,Ava,4,1,enjoys going to music concerts,6,1
15,Ava,4,1,is a compassionate person,7,5
15,Ava,4,1,has been friends with Peter for many years,8,5
15,Ava,4,1,regularly drinks coffee,9,1
15,Ava,4,1,is female,10,1
15,Ava,4,1,did her annual car maintenance,11,4
15,Ava,4,1,drove under the speed limit,12,4
15,Ava,4,1,listened to the radio while driving,13,3
15,Ava,4,1,was startled by the deer,14,7
15,Ava,4,1,slammed the brakes after seeing the deer,15,7
15,Julia,5,0,is 19 years old,1,2
15,Julia,5,0,enjoys watching TV shows,2,1
15,Julia,5,0,is female,3,1
15,Julia,5,0,can be sensitive sometimes,4,5
15,Julia,5,0,studies psychology,5,1
15,Julia,5,0,is multiracial,6,1
15,Julia,5,0,is a courteous person,7,4
15,Julia,5,0,is a college student,8,1
15,Julia,5,0,babysits on the weekends,9,7
15,Julia,5,0,has asthma,10,1
15,Julia,5,0,read children's books with Benji,11,1
15,Julia,5,0,picked up her partner's call while filling the bathtub,12,7
15,Julia,5,0,felt hurt after learning about the cheating,13,5
15,Julia,5,0,left the bathroom to talk to her partner,14,7
15,Julia,5,0,sat for a few minutes after hanging up,15,7
15,Alfred,6,1,is White,1,1
15,Alfred,6,1,is male,2,2
15,Alfred,6,1,is a veteran,3,7
15,Alfred,6,1,has PTSD,4,7
15,Alfred,6,1,is 68 years old,5,4
15,Alfred,6,1,has a calm personality,6,4
15,Alfred,6,1,enjoys fishing,7,1
15,Alfred,6,1,is patriotic,8,1
15,Alfred,6,1,enjoys Italian cuisine,9,1
15,Alfred,6,1,lives alone,10,1
15,Alfred,6,1,took the subway home,11,7
15,Alfred,6,1,was quiet on the subway,12,1
15,Alfred,6,1,got off at the same stop as Oliver,13,7
15,Alfred,6,1,heard loud drilling and yelling from the construction above,14,7
15,Alfred,6,1,physically attacked Oliver,15,7
15,Tristan,7,1,is male,1,3
15,Tristan,7,1,is Black,2,1
15,Tristan,7,1,is extroverted and outgoing,3,1
15,Tristan,7,1,is 43 years old,4,1
15,Tristan,7,1,is a cardiologist,5,7
15,Tristan,7,1,has worked for over ten years at the same hospital,6,1
15,Tristan,7,1,can be opinionated sometimes,7,5
15,Tristan,7,1,is Christian,8,1
15,Tristan,7,1,enjoys listening to country music,9,1
15,Tristan,7,1,can be impatient sometimes,10,7
15,Tristan,7,1,reviewed Annie's medical history and symptoms,11,7
15,Tristan,7,1,checked Annie's vitals,12,5
15,Tristan,7,1,ordered Annie an electrocardiogram (ECG/EKG),13,7
15,Tristan,7,1,did not order any other heart tests,14,7
15,Tristan,7,1,did not order a mammogram,15,4
15,Chris,8,1,is 10 years old,1,7
15,Chris,8,1,admires his father,2,6
15,Chris,8,1,weighs 70 lbs,3,1
15,Chris,8,1,enjoys playing hide-and-seek,4,4
15,Chris,8,1,is a picky eater,5,1
15,Chris,8,1,is male,6,2
15,Chris,8,1,has an average IQ,7,4
15,Chris,8,1,has a curious personality,8,7
15,Chris,8,1,is White,9,1
15,Chris,8,1,enjoys swimming,10,1
15,Chris,8,1,invited friends over to play,11,7
15,Chris,8,1,hid in the hall closet,12,7
15,Chris,8,1,found the key in his father's jacket pocket,13,7
15,Chris,8,1,opened the gun cabinet with the key,14,7
15,Chris,8,1,picked up a pistol to play with,15,7
15,Edward,9,1,is a clinical research assistant,1,5
15,Edward,9,1,is 24 years old,2,2
15,Edward,9,1,is an experienced driver,3,5
15,Edward,9,1,is male,4,1
15,Edward,9,1,enjoys browsing Twitter,5,1
15,Edward,9,1,is single,6,1
15,Edward,9,1,is White,7,1
15,Edward,9,1,is an ambitious person,8,5
15,Edward,9,1,is a studious person,9,5
15,Edward,9,1,enjoys reading science fiction,10,1
15,Edward,9,1,did not mute phone notifications while driving,11,5
15,Edward,9,1,was not speeding,12,1
15,Edward,9,1,checked that there were no other cars nearby,13,2
15,Edward,9,1,took a peek at the text,14,7
15,Edward,9,1,veered into the cyclist while reading the text,15,7
15,Melvin,10,1,grows hay,1,7
15,Melvin,10,1,enjoys listening to rock music,2,1
15,Melvin,10,1,has a cheerful personality,3,1
15,Melvin,10,1,is male,4,1
15,Melvin,10,1,is 45 years old,5,1
15,Melvin,10,1,is a farmer,6,7
15,Melvin,10,1,is White,7,1
15,Melvin,10,1,grows corn,8,2
15,Melvin,10,1,can be stingy sometimes,9,6
15,Melvin,10,1,has high blood pressure,10,1
15,Melvin,10,1,built his barn near the border with Vincent's property,11,7
15,Melvin,10,1,was concerned with hayfires,12,7
15,Melvin,10,1,considered buying hay-drying equipment,13,7
15,Melvin,10,1,met with consultants,14,7
15,Melvin,10,1,decided not to buy hay-drying equipment,15,7
15,Flora,11,1,is Asian,1,1
15,Flora,11,1,enjoys gardening,2,1
15,Flora,11,1,is female,3,1
15,Flora,11,1,is an empathetic person,4,2
15,Flora,11,1,is an early riser,5,1
15,Flora,11,1,is a counselor,6,1
15,Flora,11,1,is legally blind,7,7
15,Flora,11,1,composes music in her free time,8,1
15,Flora,11,1,uses a white cane to guide herself,9,7
15,Flora,11,1,is 32 years old,10,1
15,Flora,11,1,went to a neighbor's house for dinner,11,7
15,Flora,11,1,used her white cane while walking home,12,7
15,Flora,11,1,did not call for help,13,7
15,Flora,11,1,her white cane slipped between Paul's legs,14,7
15,Flora,11,1,stepped on Paul's torso,15,7
16,Flora,1,1,is legally blind,1,2
16,Flora,1,1,is female,2,4
16,Flora,1,1,composes music in her free time,3,7
16,Flora,1,1,uses a white cane to guide herself,4,7
16,Flora,1,1,is Asian,5,4
16,Flora,1,1,is an early riser,6,6
16,Flora,1,1,is a counselor,7,6
16,Flora,1,1,is 32 years old,8,7
16,Flora,1,1,enjoys gardening,9,7
16,Flora,1,1,is an empathetic person,10,7
16,Flora,1,1,went to a neighbor's house for dinner,11,3
16,Flora,1,1,used her white cane while walking home,12,6
16,Flora,1,1,did not call for help,13,1
16,Flora,1,1,her white cane slipped between Paul's legs,14,3
16,Flora,1,1,stepped on Paul's torso,15,3
16,Melvin,2,1,can be stingy sometimes,1,5
16,Melvin,2,1,has high blood pressure,2,5
16,Melvin,2,1,is White,3,6
16,Melvin,2,1,grows corn,4,7
16,Melvin,2,1,is male,5,7
16,Melvin,2,1,is a farmer,6,6
16,Melvin,2,1,is 45 years old,7,6
16,Melvin,2,1,has a cheerful personality,8,7
16,Melvin,2,1,enjoys listening to rock music,9,7
16,Melvin,2,1,grows hay,10,6
16,Melvin,2,1,built his barn near the border with Vincent's property,11,3
16,Melvin,2,1,was concerned with hayfires,12,6
16,Melvin,2,1,considered buying hay-drying equipment,13,6
16,Melvin,2,1,met with consultants,14,5
16,Melvin,2,1,decided not to buy hay-drying equipment,15,5
16,Alfred,3,1,lives alone,1,4
16,Alfred,3,1,enjoys Italian cuisine,2,6
16,Alfred,3,1,is patriotic,3,6
16,Alfred,3,1,has a calm personality,4,5
16,Alfred,3,1,is male,5,6
16,Alfred,3,1,is 68 years old,6,7
16,Alfred,3,1,is a veteran,7,4
16,Alfred,3,1,has PTSD,8,3
16,Alfred,3,1,is White,9,6
16,Alfred,3,1,enjoys fishing,10,6
16,Alfred,3,1,took the subway home,11,6
16,Alfred,3,1,was quiet on the subway,12,5
16,Alfred,3,1,got off at the same stop as Oliver,13,6
16,Alfred,3,1,heard loud drilling and yelling from the construction above,14,4
16,Alfred,3,1,physically attacked Oliver,15,1
16,Chris,4,1,enjoys playing hide-and-seek,1,7
16,Chris,4,1,enjoys swimming,2,6
16,Chris,4,1,is male,3,6
16,Chris,4,1,has an average IQ,4,4
16,Chris,4,1,is 10 years old,5,5
16,Chris,4,1,is a picky eater,6,3
16,Chris,4,1,admires his father,7,5
16,Chris,4,1,weighs 70 lbs,8,6
16,Chris,4,1,is White,9,6
16,Chris,4,1,has a curious personality,10,6
16,Chris,4,1,invited friends over to play,11,6
16,Chris,4,1,hid in the hall closet,12,5
16,Chris,4,1,found the key in his father's jacket pocket,13,3
16,Chris,4,1,opened the gun cabinet with the key,14,1
16,Chris,4,1,picked up a pistol to play with,15,1
16,Qian,5,0,is male,1,6
16,Qian,5,0,can be stubborn sometimes,2,4
16,Qian,5,0,does not smoke,3,6
16,Qian,5,0,is 27 years old,4,6
16,Qian,5,0,enjoys jazz music,5,7
16,Qian,5,0,has a humorous personality,6,5
16,Qian,5,0,is hard-working,7,6
16,Qian,5,0,is a restaurant waiter,8,5
16,Qian,5,0,enjoys watching sports,9,7
16,Qian,5,0,is Asian,10,5
16,Qian,5,0,hung out at the local bar with cousins,11,6
16,Qian,5,0,had several drinks over the course of two hours,12,2
16,Qian,5,0,was angered by Wilson's comments,13,2
16,Qian,5,0,did not talk back to Wilson,14,2
16,Qian,5,0,pushed Wilson to the ground,15,2
16,Nadia,6,0,is a timid person,1,5
16,Nadia,6,0,is White,2,6
16,Nadia,6,0,has red hair,3,7
16,Nadia,6,0,is female,4,7
16,Nadia,6,0,collects vinyl records,5,6
16,Nadia,6,0,enjoys oil painting,6,6
16,Nadia,6,0,is 34 years old,7,6
16,Nadia,6,0,is an organized person,8,7
16,Nadia,6,0,attended couples therapy years ago,9,5
