id,story,story_order,attention,feature,feature_order,response
15,Julia,3,0,19-year-old person,6,49
15,Julia,3,0,female person,7,49
15,Julia,3,0,courteous person,8,49
15,Julia,3,0,college student,9,49
15,Julia,3,0,person who can be sensitive,10,100
15,Chris,4,1,generic person,0,49
15,Chris,4,1,person with an average IQ,1,100
15,Chris,4,1,person with a curious personality,2,100
15,Chris,4,1,male person,3,51
15,Chris,4,1,10-year-old person,4,100
15,Chris,4,1,picky eater,5,0
15,Chris,4,1,person who enjoys playing hide-and-seek,6,49
15,Chris,4,1,White person,7,49
15,Chris,4,1,person who enjoys swimming,8,49
15,Chris,4,1,person who weighs 70 lbs,9,49
15,Chris,4,1,person who admires his father,10,49
15,Melvin,5,1,generic person,0,51
15,Melvin,5,1,person with high blood pressure,1,51
15,Melvin,5,1,person with a cheerful personality,2,51
15,Melvin,5,1,male person,3,51
15,Melvin,5,1,45-year-old person,4,51
15,Melvin,5,1,person who enjoys rock music,5,51
15,Melvin,5,1,person who is sometimes stingy,6,100
15,Melvin,5,1,person who grows hay,7,53
15,Melvin,5,1,White person,8,53
15,Melvin,5,1,farmer,9,53
15,Melvin,5,1,person who grows corn,10,53
15,Darla,6,0,generic person,0,48
15,Darla,6,0,female person,1,48
15,Darla,6,0,home daycare business owner,2,48
15,Darla,6,0,person who interacts well with children,3,48
15,Darla,6,0,nearsighted person,4,48
15,Darla,6,0,Black person,5,48
15,Darla,6,0,32-year-old person,6,48
15,Darla,6,0,person with a long-term client relationship,7,48
15,Darla,6,0,person who enjoys cooking,8,48
15,Darla,6,0,person with a laid-back personality,9,48
15,Darla,6,0,person with an absent-minded personality,10,100
15,Ava,7,1,generic person,0,100
15,Ava,7,1,compassionate person,1,98
15,Ava,7,1,person who regularly drinks coffee,2,98
15,Ava,7,1,Native American person,3,98
15,Ava,7,1,26-year-old person,4,99
15,Ava,7,1,person who enjoys music concerts,5,99
15,Ava,7,1,artist,6,99
15,Ava,7,1,female person,7,99
15,Ava,7,1,long-time friend,8,99
15,Ava,7,1,person who often drives,9,99
15,Ava,7,1,person with a peanut allergy,10,99
15,Qian,8,1,generic person,0,100
15,Qian,8,1,hard-working person,1,100
15,Qian,8,1,27-year-old person,2,100
15,Qian,8,1,person who enjoys jazz music,3,100
15,Qian,8,1,male person,4,100
15,Qian,8,1,restaurant waiter,5,100
15,Qian,8,1,Asian person,6,100
15,Qian,8,1,non-smoker,7,99
15,Qian,8,1,person who enjoys watching sports,8,99
15,Qian,8,1,person with a humorous personality,9,99
15,Qian,8,1,person who can be stubborn,10,48
15,Nadia,9,0,generic person,0,51
15,Nadia,9,0,person who enjoys oil painting,1,51
15,Nadia,9,0,software engineer,2,51
15,Nadia,9,0,34-year-old person,3,51
15,Nadia,9,0,person who collects vinyl records,4,51
15,Nadia,9,0,female person,5,51
15,Nadia,9,0,timid person,6,51
15,Nadia,9,0,person with red hair,7,51
15,Nadia,9,0,person who had attended couples therapy,8,100
15,Nadia,9,0,organized person,9,49
15,Nadia,9,0,White person,10,49
15,Edward,10,1,generic person,0,51
15,Edward,10,1,male person,1,49
15,Edward,10,1,experienced driver,2,100
15,Edward,10,1,ambitious person,3,49
15,Edward,10,1,studious person,4,49
15,Edward,10,1,single person,5,49
15,Edward,10,1,person who enjoys browsing Twitter,6,0
15,Edward,10,1,White person,7,49
15,Edward,10,1,24-year-old person,8,49
15,Edward,10,1,clinical research assistant,9,49
15,Edward,10,1,person who enjoys reading science fiction,10,49
15,Tristan,11,1,generic person,0,49
15,Tristan,11,1,Christian person,1,49
15,Tristan,11,1,person who can be impatient,2,100
15,Tristan,11,1,person who enjoys country music,3,48
15,Tristan,11,1,cardiologist,4,100
15,Tristan,11,1,male person,5,49
15,Tristan,11,1,Black person,6,51
15,Tristan,11,1,extroverted and outgoing person,7,51
15,Tristan,11,1,person with 10+ years of work experience,8,100
15,Tristan,11,1,person who can be opinionated,9,100
15,Tristan,11,1,43-year-old person,10,51
16,Chris,1,1,generic person,0,62
16,Chris,1,1,male person,1,64
16,Chris,1,1,person who enjoys playing hide-and-seek,2,66
16,Chris,1,1,person who enjoys swimming,3,62
16,Chris,1,1,person who admires his father,4,57
16,Chris,1,1,White person,5,62
16,Chris,1,1,person who weighs 70 lbs,6,66
16,Chris,1,1,picky eater,7,69
16,Chris,1,1,person with an average IQ,8,76
16,Chris,1,1,person with a curious personality,9,91
16,Chris,1,1,10-year-old person,10,66
16,Julia,2,0,generic person,0,69
16,Julia,2,0,courteous person,1,43
16,Julia,2,0,19-year-old person,2,60
16,Julia,2,0,female person,3,62
16,Julia,2,0,person studying psychology,4,37
16,Julia,2,0,person with asthma,5,73
16,Julia,2,0,college student,6,47
16,Julia,2,0,person who can be sensitive,7,25
16,Julia,2,0,person who enjoys watching TV shows,8,67
16,Julia,2,0,multiracial person,9,66
16,Julia,2,0,babysitter,10,16
16,Melvin,3,1,generic person,0,78
16,Melvin,3,1,45-year-old person,1,86
16,Melvin,3,1,male person,2,87
16,Melvin,3,1,person with a cheerful personality,3,73
16,Melvin,3,1,farmer,4,85
16,Melvin,3,1,person with high blood pressure,5,73
16,Melvin,3,1,person who grows hay,6,64
16,Melvin,3,1,person who is sometimes stingy,7,71
16,Melvin,3,1,person who enjoys rock music,8,77
16,Melvin,3,1,White person,9,84
16,Melvin,3,1,person who grows corn,10,87
16,Ava,4,1,generic person,0,94
16,Ava,4,1,person with a peanut allergy,1,78
16,Ava,4,1,26-year-old person,2,94
16,Ava,4,1,person who often drives,3,91
16,Ava,4,1,person who regularly drinks coffee,4,90
16,Ava,4,1,Native American person,5,82
16,Ava,4,1,compassionate person,6,96
16,Ava,4,1,female person,7,90
16,Ava,4,1,artist,8,87
16,Ava,4,1,long-time friend,9,88
16,Ava,4,1,person who enjoys music concerts,10,86
16,Flora,5,1,generic person,0,58
16,Flora,5,1,early riser,1,61
16,Flora,5,1,legally blind person,2,94
16,Flora,5,1,32-year-old person,3,73
16,Flora,5,1,female person,4,78
16,Flora,5,1,person who composes music,5,73
16,Flora,5,1,Asian person,6,70
16,Flora,5,1,person who enjoys gardening,7,71
16,Flora,5,1,counselor,8,65
16,Flora,5,1,person who uses a white cane,9,93
16,Flora,5,1,empathetic person,10,100
16,Alfred,6,1,generic person,0,5
16,Alfred,6,1,male person,1,5
16,Alfred,6,1,person who lives alone,2,8
16,Alfred,6,1,White person,3,8
16,Alfred,6,1,person with PTSD,4,87
16,Alfred,6,1,person who enjoys Italian cuisine,5,7
16,Alfred,6,1,veteran,6,79
16,Alfred,6,1,68-year-old person,7,64
16,Alfred,6,1,person with a calm personality,8,16
16,Alfred,6,1,person who enjoys fishing,9,3
16,Alfred,6,1,patriotic person,10,10
16,Tristan,7,1,generic person,0,14
16,Tristan,7,1,male person,1,6
16,Tristan,7,1,person who enjoys country music,2,10
16,Tristan,7,1,Black person,3,7
16,Tristan,7,1,person who can be opinionated,4,25
16,Tristan,7,1,person who can be impatient,5,33
16,Tristan,7,1,cardiologist,6,11
16,Tristan,7,1,extroverted and outgoing person,7,20
16,Tristan,7,1,person with 10+ years of work experience,8,19
16,Tristan,7,1,Christian person,9,16
16,Tristan,7,1,43-year-old person,10,18
16,Edward,8,1,generic person,0,18
16,Edward,8,1,studious person,1,18
16,Edward,8,1,ambitious person,2,19
16,Edward,8,1,single person,3,8
16,Edward,8,1,person who enjoys reading science fiction,4,9
16,Edward,8,1,male person,5,7
16,Edward,8,1,clinical research assistant,6,7
16,Edward,8,1,White person,7,8
16,Edward,8,1,person who enjoys browsing Twitter,8,8
16,Edward,8,1,experienced driver,9,0
16,Edward,8,1,24-year-old person,10,5
16,Nadia,9,0,generic person,0,86
16,Nadia,9,0,person who collects vinyl records,1,66
16,Nadia,9,0,person who had attended couples therapy,2,81
16,Nadia,9,0,person who enjoys oil painting,3,76
16,Nadia,9,0,organized person,4,75
16,Nadia,9,0,34-year-old person,5,78
16,Nadia,9,0,timid person,6,90
16,Nadia,9,0,White person,7,82
16,Nadia,9,0,software engineer,8,77
16,Nadia,9,0,person with red hair,9,78
16,Nadia,9,0,female person,10,77
16,Qian,10,0,generic person,0,94
16,Qian,10,0,person who enjoys jazz music,1,83
16,Qian,10,0,restaurant waiter,2,90
16,Qian,10,0,non-smoker,3,94
16,Qian,10,0,hard-working person,4,89
16,Qian,10,0,Asian person,5,87
16,Qian,10,0,person who can be stubborn,6,87
16,Qian,10,0,person with a humorous personality,7,88
16,Qian,10,0,27-year-old person,8,92
16,Qian,10,0,person who enjoys watching sports,9,90
16,Qian,10,0,male person,10,91
16,Darla,11,0,generic person,0,14
16,Darla,11,0,person with a long-term client relationship,1,18
16,Darla,11,0,person who enjoys cooking,2,16
16,Darla,11,0,person with an absent-minded personality,3,98
16,Darla,11,0,person with a laid-back personality,4,15
16,Darla,11,0,32-year-old person,5,9
16,Darla,11,0,nearsighted person,6,56
16,Darla,11,0,person who interacts well with children,7,13
16,Darla,11,0,home daycare business owner,8,9
16,Darla,11,0,Black person,9,8
16,Darla,11,0,female person,10,7
17,Nadia,1,0,generic person,0,50
17,Nadia,1,0,person who had attended couples therapy,1,48
17,Nadia,1,0,timid person,2,59
17,Nadia,1,0,person who enjoys oil painting,3,67
17,Nadia,1,0,software engineer,4,68
17,Nadia,1,0,34-year-old person,5,61
17,Nadia,1,0,person who collects vinyl records,6,69
17,Nadia,1,0,organized person,7,65
17,Nadia,1,0,White person,8,54
17,Nadia,1,0,female person,9,56
17,Nadia,1,0,person with red hair,10,54
17,Qian,2,0,generic person,0,48
17,Qian,2,0,person who enjoys watching sports,1,50
17,Qian,2,0,27-year-old person,2,52
17,Qian,2,0,person who enjoys jazz music,3,56
17,Qian,2,0,non-smoker,4,56
17,Qian,2,0,person with a humorous personality,5,59
17,Qian,2,0,male person,6,51
17,Qian,2,0,Asian person,7,44
17,Qian,2,0,person who can be stubborn,8,42
17,Qian,2,0,hard-working person,9,70
17,Qian,2,0,restaurant waiter,10,65
17,Ava,3,1,generic person,0,49
17,Ava,3,1,long-time friend,1,67
17,Ava,3,1,26-year-old person,2,62
17,Ava,3,1,person with a peanut allergy,3,45
17,Ava,3,1,compassionate person,4,75
17,Ava,3,1,person who enjoys music concerts,5,69
17,Ava,3,1,female person,6,54
17,Ava,3,1,Native American person,7,51
17,Ava,3,1,artist,8,70
17,Ava,3,1,person who regularly drinks coffee,9,60
17,Ava,3,1,person who often drives,10,68
17,Flora,4,1,generic person,0,49
17,Flora,4,1,legally blind person,1,67
17,Flora,4,1,Asian person,2,48
17,Flora,4,1,female person,3,46
17,Flora,4,1,person who composes music,4,81
17,Flora,4,1,early riser,5,57
17,Flora,4,1,counselor,6,80
17,Flora,4,1,person who enjoys gardening,7,84
17,Flora,4,1,32-year-old person,8,53
17,Flora,4,1,empathetic person,9,88
17,Flora,4,1,person who uses a white cane,10,51
17,Edward,5,1,generic person,0,48
17,Edward,5,1,clinical research assistant,1,73
17,Edward,5,1,single person,2,49
17,Edward,5,1,White person,3,29
17,Edward,5,1,studious person,4,67
17,Edward,5,1,24-year-old person,5,48
17,Edward,5,1,person who enjoys reading science fiction,6,46
17,Edward,5,1,male person,7,38
17,Edward,5,1,person who enjoys browsing Twitter,8,51
17,Edward,5,1,ambitious person,9,57
17,Edward,5,1,experienced driver,10,86
17,Tristan,6,1,generic person,0,46
17,Tristan,6,1,Black person,1,15
17,Tristan,6,1,43-year-old person,2,44
17,Tristan,6,1,person who enjoys country music,3,72
17,Tristan,6,1,person who can be opinionated,4,20
17,Tristan,6,1,Christian person,5,88
17,Tristan,6,1,male person,6,38
17,Tristan,6,1,extroverted and outgoing person,7,46
17,Tristan,6,1,person with 10+ years of work experience,8,93
17,Tristan,6,1,cardiologist,9,90
17,Tristan,6,1,person who can be impatient,10,25
17,Chris,7,1,generic person,0,45
17,Chris,7,1,10-year-old person,1,88
17,Chris,7,1,person who enjoys playing hide-and-seek,2,68
17,Chris,7,1,person with an average IQ,3,57
17,Chris,7,1,picky eater,4,47
17,Chris,7,1,person who weighs 70 lbs,5,47
17,Chris,7,1,male person,6,41
17,Chris,7,1,person with a curious personality,7,79
17,Chris,7,1,person who enjoys swimming,8,45
17,Chris,7,1,White person,9,24
17,Chris,7,1,person who admires his father,10,90
17,Melvin,8,1,generic person,0,47
17,Melvin,8,1,person with high blood pressure,1,52
17,Melvin,8,1,person who is sometimes stingy,2,17
17,Melvin,8,1,White person,3,27
17,Melvin,8,1,person who enjoys rock music,4,61
17,Melvin,8,1,person who grows hay,5,79
17,Melvin,8,1,person with a cheerful personality,6,96
17,Melvin,8,1,45-year-old person,7,65
17,Melvin,8,1,male person,8,43
17,Melvin,8,1,farmer,9,86
17,Melvin,8,1,person who grows corn,10,93
17,Darla,9,0,generic person,0,45
17,Darla,9,0,person who enjoys cooking,1,67
17,Darla,9,0,person with a long-term client relationship,2,97
17,Darla,9,0,32-year-old person,3,51
17,Darla,9,0,person with a laid-back personality,4,81
17,Darla,9,0,person with an absent-minded personality,5,13
17,Darla,9,0,Black person,6,27
17,Darla,9,0,female person,7,39
17,Darla,9,0,person who interacts well with children,8,92
17,Darla,9,0,home daycare business owner,9,86
17,Darla,9,0,nearsighted person,10,46
17,Julia,10,0,generic person,0,47
17,Julia,10,0,female person,1,40
17,Julia,10,0,person studying psychology,2,71
17,Julia,10,0,multiracial person,3,41
17,Julia,10,0,person with asthma,4,34
17,Julia,10,0,person who enjoys watching TV shows,5,51
17,Julia,10,0,19-year-old person,6,44
17,Julia,10,0,babysitter,7,78
17,Julia,10,0,person who can be sensitive,8,72
17,Julia,10,0,courteous person,9,83
17,Julia,10,0,college student,10,54
17,Alfred,11,1,generic person,0,45
17,Alfred,11,1,person who enjoys Italian cuisine,1,65
17,Alfred,11,1,person with a calm personality,2,87
17,Alfred,11,1,male person,3,38
17,Alfred,11,1,person with PTSD,4,42
17,Alfred,11,1,person who lives alone,5,48
17,Alfred,11,1,68-year-old person,6,71
17,Alfred,11,1,person who enjoys fishing,7,87
17,Alfred,11,1,veteran,8,76
17,Alfred,11,1,White person,9,33
17,Alfred,11,1,patriotic person,10,78
18,Edward,1,1,generic person,0,0
18,Edward,1,1,studious person,1,0
18,Edward,1,1,clinical research assistant,2,0
18,Edward,1,1,male person,3,0
18,Edward,1,1,person who enjoys browsing Twitter,4,0
18,Edward,1,1,single person,5,0
18,Edward,1,1,person who enjoys reading science fiction,6,0
18,Edward,1,1,experienced driver,7,0
18,Edward,1,1,ambitious person,8,0
18,Edward,1,1,24-year-old person,9,0
18,Edward,1,1,White person,10,0
18,Nadia,2,0,generic person,0,100
18,Nadia,2,0,person with red hair,1,100
18,Nadia,2,0,34-year-old person,2,100
18,Nadia,2,0,timid person,3,100
18,Nadia,2,0,person who had attended couples therapy,4,100
18,Nadia,2,0,organized person,5,100
18,Nadia,2,0,White person,6,100
18,Nadia,2,0,female person,7,100
18,Nadia,2,0,person who enjoys oil painting,8,100
18,Nadia,2,0,person who collects vinyl records,9,100
18,Nadia,2,0,software engineer,10,100
18,Qian,3,0,generic person,0,0
18,Qian,3,0,Asian person,1,0
18,Qian,3,0,27-year-old person,2,0
18,Qian,3,0,person with a humorous personality,3,0
18,Qian,3,0,person who can be stubborn,4,0
18,Qian,3,0,non-smoker,5,0
18,Qian,3,0,male person,6,0
18,Qian,3,0,person who enjoys watching sports,7,0
18,Qian,3,0,person who enjoys jazz music,8,0
18,Qian,3,0,restaurant waiter,9,0
18,Qian,3,0,hard-working person,10,0
18,Ava,4,1,generic person,0,100
18,Ava,4,1,artist,1,100
18,Ava,4,1,person who regularly drinks coffee,2,99
18,Ava,4,1,Native American person,3,99
18,Ava,4,1,female person,4,99
18,Ava,4,1,compassionate person,5,98
18,Ava,4,1,person who often drives,6,98
18,Ava,4,1,person with a peanut allergy,7,99
18,Ava,4,1,26-year-old person,8,99
18,Ava,4,1,long-time friend,9,99
18,Ava,4,1,person who enjoys music concerts,10,98
18,Tristan,5,1,generic person,0,1
18,Tristan,5,1,person with 10+ years of work experience,1,0
18,Tristan,5,1,43-year-old person,2,0
18,Tristan,5,1,person who can be impatient,3,0
18,Tristan,5,1,person who can be opinionated,4,0
18,Tristan,5,1,male person,5,0
18,Tristan,5,1,extroverted and outgoing person,6,0
18,Tristan,5,1,person who enjoys country music,7,0
18,Tristan,5,1,Christian person,8,0
18,Tristan,5,1,cardiologist,9,0
18,Tristan,5,1,Black person,10,0
18,Melvin,6,1,generic person,0,0
18,Melvin,6,1,person with a cheerful personality,1,0
18,Melvin,6,1,person who is sometimes stingy,2,0
18,Melvin,6,1,person who grows hay,3,0
18,Melvin,6,1,male person,4,0
18,Melvin,6,1,person who grows corn,5,0
18,Melvin,6,1,person who enjoys rock music,6,0
18,Melvin,6,1,farmer,7,0
18,Melvin,6,1,White person,8,0
18,Melvin,6,1,person with high blood pressure,9,0
18,Melvin,6,1,45-year-old person,10,0
18,Flora,7,1,generic person,0,100
18,Flora,7,1,empathetic person,1,100
18,Flora,7,1,Asian person,2,100
18,Flora,7,1,32-year-old person,3,100
18,Flora,7,1,early riser,4,100
18,Flora,7,1,person who uses a white cane,5,100
18,Flora,7,1,person who enjoys gardening,6,100
18,Flora,7,1,legally blind person,7,100
18,Flora,7,1,counselor,8,100
18,Flora,7,1,person who composes music,9,100
18,Flora,7,1,female person,10,100
18,Alfred,8,1,generic person,0,0
18,Alfred,8,1,White person,1,0
18,Alfred,8,1,person who lives alone,2,0
18,Alfred,8,1,person with a calm personality,3,0
18,Alfred,8,1,68-year-old person,4,0
18,Alfred,8,1,patriotic person,5,0
18,Alfred,8,1,person with PTSD,6,0
18,Alfred,8,1,person who enjoys fishing,7,0
18,Alfred,8,1,male person,8,0
18,Alfred,8,1,veteran,9,0
18,Alfred,8,1,person who enjoys Italian cuisine,10,0
18,Julia,9,0,generic person,0,0
18,Julia,9,0,person with asthma,1,0
18,Julia,9,0,multiracial person,2,0
18,Julia,9,0,19-year-old person,3,0
18,Julia,9,0,person studying psychology,4,0
18,Julia,9,0,babysitter,5,0
18,Julia,9,0,person who can be sensitive,6,0
18,Julia,9,0,female person,7,0
18,Julia,9,0,courteous person,8,0
18,Julia,9,0,college student,9,1
18,Julia,9,0,person who enjoys watching TV shows,10,0
18,Chris,10,1,generic person,0,0
18,Chris,10,1,person with an average IQ,1,0
18,Chris,10,1,person who admires his father,2,0
18,Chris,10,1,picky eater,3,0
18,Chris,10,1,White person,4,0
18,Chris,10,1,male person,5,0
18,Chris,10,1,person who enjoys playing hide-and-seek,6,0
18,Chris,10,1,person with a curious personality,7,0
18,Chris,10,1,10-year-old person,8,0
18,Chris,10,1,person who enjoys swimming,9,0
18,Chris,10,1,person who weighs 70 lbs,10,0
18,Darla,11,1,generic person,0,100
18,Darla,11,1,home daycare business owner,1,100
18,Darla,11,1,32-year-old person,2,100
18,Darla,11,1,female person,3,100
18,Darla,11,1,person who enjoys cooking,4,100
18,Darla,11,1,nearsighted person,5,100
18,Darla,11,1,Black person,6,100
18,Darla,11,1,person with a laid-back personality,7,100
18,Darla,11,1,person with a long-term client relationship,8,100
18,Darla,11,1,person with an absent-minded personality,9,100
18,Darla,11,1,person who interacts well with children,10,100
19,Flora,1,1,generic person,0,100
19,Flora,1,1,Asian person,1,100
19,Flora,1,1,person who enjoys gardening,2,100
19,Flora,1,1,legally blind person,3,100
19,Flora,1,1,32-year-old person,4,100
19,Flora,1,1,person who composes music,5,98
19,Flora,1,1,person who uses a white cane,6,100
19,Flora,1,1,female person,7,100
19,Flora,1,1,counselor,8,100
19,Flora,1,1,empathetic person,9,100
19,Flora,1,1,early riser,10,100
19,Melvin,2,1,generic person,0,100
19,Melvin,2,1,person with a cheerful personality,1,100
19,Melvin,2,1,White person,2,100
19,Melvin,2,1,person who grows hay,3,100
19,Melvin,2,1,male person,4,100
19,Melvin,2,1,farmer,5,100
19,Melvin,2,1,person who is sometimes stingy,6,41
19,Melvin,2,1,person with high blood pressure,7,100
19,Melvin,2,1,45-year-old person,8,100
19,Melvin,2,1,person who enjoys rock music,9,77
19,Melvin,2,1,person who grows corn,10,100
19,Tristan,3,1,generic person,0,100
19,Tristan,3,1,extroverted and outgoing person,1,100
19,Tristan,3,1,person who enjoys country music,2,100
19,Tristan,3,1,Black person,3,100
19,Tristan,3,1,cardiologist,4,49
19,Tristan,3,1,person who can be opinionated,5,23
19,Tristan,3,1,male person,6,50
19,Tristan,3,1,Christian person,7,22
19,Tristan,3,1,person who can be impatient,8,47
19,Tristan,3,1,43-year-old person,9,100
19,Tristan,3,1,person with 10+ years of work experience,10,100
19,Nadia,4,0,generic person,0,100
19,Nadia,4,0,female person,1,100
19,Nadia,4,0,person who collects vinyl records,2,100
19,Nadia,4,0,organized person,3,100
19,Nadia,4,0,person who had attended couples therapy,4,79
19,Nadia,4,0,software engineer,5,100
19,Nadia,4,0,34-year-old person,6,100
19,Nadia,4,0,timid person,7,44
19,Nadia,4,0,person who enjoys oil painting,8,100
19,Nadia,4,0,White person,9,100
19,Nadia,4,0,person with red hair,10,100
19,Julia,5,0,generic person,0,100
19,Julia,5,0,person who enjoys watching TV shows,1,100
19,Julia,5,0,person studying psychology,2,100
19,Julia,5,0,college student,3,100
19,Julia,5,0,courteous person,4,100
19,Julia,5,0,person who can be sensitive,5,30
19,Julia,5,0,person with asthma,6,71
19,Julia,5,0,female person,7,100
19,Julia,5,0,babysitter,8,100
19,Julia,5,0,multiracial person,9,100
19,Julia,5,0,19-year-old person,10,20
19,Ava,6,1,generic person,0,100
19,Ava,6,1,26-year-old person,1,99
19,Ava,6,1,person who often drives,2,100
19,Ava,6,1,person who enjoys music concerts,3,100
19,Ava,6,1,compassionate person,4,91
19,Ava,6,1,person who regularly drinks coffee,5,100
19,Ava,6,1,Native American person,6,100
19,Ava,6,1,female person,7,100
19,Ava,6,1,long-time friend,8,20
19,Ava,6,1,person with a peanut allergy,9,100
19,Ava,6,1,artist,10,100
19,Qian,7,0,generic person,0,100
19,Qian,7,0,Asian person,1,100
19,Qian,7,0,hard-working person,2,100
19,Qian,7,0,person with a humorous personality,3,49
19,Qian,7,0,person who enjoys watching sports,4,100
19,Qian,7,0,restaurant waiter,5,100
19,Qian,7,0,person who can be stubborn,6,32
19,Qian,7,0,person who enjoys jazz music,7,100
19,Qian,7,0,male person,8,100
19,Qian,7,0,27-year-old person,9,100
19,Qian,7,0,non-smoker,10,100
19,Edward,8,1,generic person,0,100
19,Edward,8,1,person who enjoys browsing Twitter,1,76
19,Edward,8,1,White person,2,100
19,Edward,8,1,male person,3,100
19,Edward,8,1,person who enjoys reading science fiction,4,100
19,Edward,8,1,studious person,5,100
19,Edward,8,1,single person,6,100
19,Edward,8,1,clinical research assistant,7,100
19,Edward,8,1,24-year-old person,8,100
19,Edward,8,1,ambitious person,9,100
19,Edward,8,1,experienced driver,10,100
19,Chris,9,1,generic person,0,100
19,Chris,9,1,10-year-old person,1,0
19,Chris,9,1,White person,2,100
19,Chris,9,1,male person,3,82
19,Chris,9,1,picky eater,4,100
19,Chris,9,1,person who admires his father,5,55
19,Chris,9,1,person who enjoys swimming,6,100
19,Chris,9,1,person who weighs 70 lbs,7,100
19,Chris,9,1,person with a curious personality,8,100
19,Chris,9,1,person with an average IQ,9,100
19,Chris,9,1,person who enjoys playing hide-and-seek,10,100
19,Darla,10,0,generic person,0,100
19,Darla,10,0,Black person,1,99
19,Darla,10,0,home daycare business owner,2,100
19,Darla,10,0,person with a laid-back personality,3,100
19,Darla,10,0,person with a long-term client relationship,4,100
19,Darla,10,0,nearsighted person,5,100
19,Darla,10,0,person with an absent-minded personality,6,37
19,Darla,10,0,person who interacts well with children,7,100
19,Darla,10,0,32-year-old person,8,100
19,Darla,10,0,person who enjoys cooking,9,100
19,Darla,10,0,female person,10,100
19,Alfred,11,1,generic person,0,100
19,Alfred,11,1,person who enjoys Italian cuisine,1,100
19,Alfred,11,1,person with PTSD,2,64
19,Alfred,11,1,person who lives alone,3,100
19,Alfred,11,1,veteran,4,100
19,Alfred,11,1,68-year-old person,5,100
19,Alfred,11,1,person who enjoys fishing,6,100
19,Alfred,11,1,male person,7,100
19,Alfred,11,1,patriotic person,8,100
19,Alfred,11,1,White person,9,100
19,Alfred,11,1,person with a calm personality,10,71
20,Tristan,1,1,generic person,0,87
20,Tristan,1,1,Christian person,1,0
20,Tristan,1,1,43-year-old person,2,22
20,Tristan,1,1,person who can be opinionated,3,0
20,Tristan,1,1,person who enjoys country music,4,0
20,Tristan,1,1,Black person,5,0
20,Tristan,1,1,person who can be impatient,6,0
20,Tristan,1,1,cardiologist,7,100
20,Tristan,1,1,person with 10+ years of work experience,8,54
20,Tristan,1,1,extroverted and outgoing person,9,0
20,Tristan,1,1,male person,10,0
20,Nadia,2,0,generic person,0,97
20,Nadia,2,0,White person,1,0
20,Nadia,2,0,person who enjoys oil painting,2,0
20,Nadia,2,0,34-year-old person,3,70
20,Nadia,2,0,organized person,4,0
20,Nadia,2,0,software engineer,5,19
20,Nadia,2,0,female person,6,61
20,Nadia,2,0,person with red hair,7,0
20,Nadia,2,0,person who had attended couples therapy,8,12
20,Nadia,2,0,person who collects vinyl records,9,0
20,Nadia,2,0,timid person,10,16
20,Melvin,3,1,generic person,0,97
20,Melvin,3,1,45-year-old person,1,55
20,Melvin,3,1,person with a cheerful personality,2,0
20,Melvin,3,1,White person,3,0
20,Melvin,3,1,male person,4,0
20,Melvin,3,1,farmer,5,94
20,Melvin,3,1,person who grows hay,6,96
20,Melvin,3,1,person who enjoys rock music,7,0
20,Melvin,3,1,person with high blood pressure,8,0
20,Melvin,3,1,person who grows corn,9,0
20,Melvin,3,1,person who is sometimes stingy,10,0
20,Darla,4,0,generic person,0,95
20,Darla,4,0,person who enjoys cooking,1,0
20,Darla,4,0,female person,2,0
20,Darla,4,0,home daycare business owner,3,100
20,Darla,4,0,person with a laid-back personality,4,0
20,Darla,4,0,32-year-old person,5,21
20,Darla,4,0,Black person,6,0
20,Darla,4,0,person with an absent-minded personality,7,0
20,Darla,4,0,person with a long-term client relationship,8,0
20,Darla,4,0,nearsighted person,9,0
20,Darla,4,0,person who interacts well with children,10,0
20,Edward,5,1,generic person,0,100
20,Edward,5,1,single person,1,0
20,Edward,5,1,studious person,2,9
20,Edward,5,1,person who enjoys reading science fiction,3,0
20,Edward,5,1,clinical research assistant,4,15
20,Edward,5,1,person who enjoys browsing Twitter,5,0
20,Edward,5,1,ambitious person,6,11
20,Edward,5,1,24-year-old person,7,31
20,Edward,5,1,experienced driver,8,54
20,Edward,5,1,male person,9,0
20,Edward,5,1,White person,10,0
20,Flora,6,1,generic person,0,93
20,Flora,6,1,person who composes music,1,0
20,Flora,6,1,legally blind person,2,100
20,Flora,6,1,person who enjoys gardening,3,0
20,Flora,6,1,counselor,4,0
20,Flora,6,1,empathetic person,5,45
20,Flora,6,1,32-year-old person,6,38
20,Flora,6,1,Asian person,7,0
20,Flora,6,1,early riser,8,0
20,Flora,6,1,person who uses a white cane,9,0
20,Flora,6,1,female person,10,0
20,Alfred,7,1,generic person,0,87
20,Alfred,7,1,veteran,1,90
20,Alfred,7,1,White person,2,0
20,Alfred,7,1,male person,3,0
20,Alfred,7,1,person with PTSD,4,100
20,Alfred,7,1,person who enjoys Italian cuisine,5,0
20,Alfred,7,1,person who enjoys fishing,6,0
20,Alfred,7,1,patriotic person,7,0
20,Alfred,7,1,68-year-old person,8,62
20,Alfred,7,1,person who lives alone,9,0
20,Alfred,7,1,person with a calm personality,10,13
20,Qian,8,0,generic person,0,90
20,Qian,8,0,restaurant waiter,1,0
20,Qian,8,0,27-year-old person,2,46
20,Qian,8,0,person who enjoys watching sports,3,0
20,Qian,8,0,person who can be stubborn,4,0
20,Qian,8,0,non-smoker,5,0
20,Qian,8,0,person who enjoys jazz music,6,0
