id,story,story_order,attention,feature,feature_order,response
9,Tristan,10,1,being male,6,2
9,Tristan,10,1,being impatient sometimes,7,6
9,Tristan,10,1,being a cardiologist,8,7
9,Tristan,10,1,being Black,9,1
9,Tristan,10,1,being 43 years old,10,1
9,Tristan,10,1,reviewing Annie's medical history and symptoms,11,7
9,Tristan,10,1,checking Annie's vitals,12,7
9,Tristan,10,1,ordering Annie an electrocardiogram (ECG/EKG),13,7
9,Tristan,10,1,not ordering any other heart tests,14,7
9,Tristan,10,1,not ordering a mammogram,15,7
9,Alfred,11,1,being patriotic,1,7
9,Alfred,11,1,living alone,2,6
9,Alfred,11,1,having PTSD,3,3
9,Alfred,11,1,being 68 years old,4,1
9,Alfred,11,1,being a veteran,5,6
9,Alfred,11,1,having a calm personality,6,6
9,Alfred,11,1,enjoying fishing,7,7
9,Alfred,11,1,enjoying Italian cuisine,8,6
9,Alfred,11,1,being White,9,1
9,Alfred,11,1,being male,10,2
9,Alfred,11,1,taking the subway home,11,7
9,Alfred,11,1,being quiet on the subway,12,7
9,Alfred,11,1,getting off at the same stop as Oliver,13,6
9,Alfred,11,1,hearing loud drilling and yelling from the construction above,14,4
9,Alfred,11,1,physically attacking Oliver,15,7
10,Qian,1,0,being stubborn sometimes,1,6
10,Qian,1,0,being male,2,1
10,Qian,1,0,enjoying jazz music,3,5
10,Qian,1,0,enjoying watching sports,4,5
10,Qian,1,0,being a restaurant waiter,5,6
10,Qian,1,0,having a humorous personality,6,6
10,Qian,1,0,being hard-working,7,6
10,Qian,1,0,being 27 years old,8,1
10,Qian,1,0,not smoking,9,7
10,Qian,1,0,being Asian,10,1
10,Qian,1,0,hanging out at the local bar with cousins,11,6
10,Qian,1,0,having several drinks over the course of two hours,12,7
10,Qian,1,0,being angered by Wilson's comments,13,4
10,Qian,1,0,not talking back to Wilson,14,5
10,Qian,1,0,pushing Wilson to the ground,15,6
10,Nadia,2,0,being White,1,1
10,Nadia,2,0,being a timid person,2,3
10,Nadia,2,0,having red hair,3,4
10,Nadia,2,0,attending couples therapy years ago,4,7
10,Nadia,2,0,being an organized person,5,5
10,Nadia,2,0,being 34 years old,6,1
10,Nadia,2,0,being a software engineer,7,6
10,Nadia,2,0,being female,8,1
10,Nadia,2,0,collecting vinyl records,9,6
10,Nadia,2,0,enjoying oil painting,10,6
10,Nadia,2,0,going to the emergency room for bruises,11,7
10,Nadia,2,0,not seeking help after the emergency room incident,12,7
10,Nadia,2,0,being scared when Franklin screamed,13,1
10,Nadia,2,0,grabbing the revolver,14,5
10,Nadia,2,0,shooting Franklin with the revolver,15,5
10,Tristan,3,1,being 43 years old,1,1
10,Tristan,3,1,being male,2,1
10,Tristan,3,1,being Christian,3,5
10,Tristan,3,1,being opinionated sometimes,4,6
10,Tristan,3,1,enjoying listening to country music,5,6
10,Tristan,3,1,being Black,6,1
10,Tristan,3,1,being extroverted and outgoing,7,5
10,Tristan,3,1,having worked for over ten years at the same hospital,8,7
10,Tristan,3,1,being impatient sometimes,9,6
10,Tristan,3,1,being a cardiologist,10,7
10,Tristan,3,1,reviewing Annie's medical history and symptoms,11,7
10,Tristan,3,1,checking Annie's vitals,12,7
10,Tristan,3,1,ordering Annie an electrocardiogram (ECG/EKG),13,7
10,Tristan,3,1,not ordering any other heart tests,14,7
10,Tristan,3,1,not ordering a mammogram,15,7
10,Melvin,4,1,having high blood pressure,1,6
10,Melvin,4,1,being 45 years old,2,1
10,Melvin,4,1,being White,3,1
10,Melvin,4,1,being stingy sometimes,4,6
10,Melvin,4,1,having a cheerful personality,5,6
10,Melvin,4,1,growing hay,6,7
10,Melvin,4,1,growing corn,7,7
10,Melvin,4,1,being male,8,1
10,Melvin,4,1,being a farmer,9,5
10,Melvin,4,1,enjoying listening to rock music,10,6
10,Melvin,4,1,building his barn near the border with Vincent's property,11,7
10,Melvin,4,1,being concerned with hayfires,12,5
10,Melvin,4,1,considering buying hay-drying equipment,13,7
10,Melvin,4,1,meeting with consultants,14,7
10,Melvin,4,1,deciding not to buy hay-drying equipment,15,7
10,Alfred,5,1,being male,1,1
10,Alfred,5,1,being White,2,1
10,Alfred,5,1,having a calm personality,3,5
10,Alfred,5,1,being 68 years old,4,1
10,Alfred,5,1,enjoying fishing,5,6
10,Alfred,5,1,being a veteran,6,4
10,Alfred,5,1,being patriotic,7,5
10,Alfred,5,1,living alone,8,6
10,Alfred,5,1,having PTSD,9,2
10,Alfred,5,1,enjoying Italian cuisine,10,6
10,Alfred,5,1,taking the subway home,11,7
10,Alfred,5,1,being quiet on the subway,12,7
10,Alfred,5,1,getting off at the same stop as Oliver,13,1
10,Alfred,5,1,hearing loud drilling and yelling from the construction above,14,1
10,Alfred,5,1,physically attacking Oliver,15,5
10,Julia,6,0,enjoying watching TV shows,1,6
10,Julia,6,0,studying psychology,2,7
10,Julia,6,0,being sensitive sometimes,3,5
10,Julia,6,0,babysitting on the weekends,4,7
10,Julia,6,0,being a courteous person,5,6
10,Julia,6,0,being 19 years old,6,1
10,Julia,6,0,being multiracial,7,1
10,Julia,6,0,having asthma,8,3
10,Julia,6,0,being female,9,1
10,Julia,6,0,being a college student,10,6
10,Julia,6,0,reading children's books with Benji,11,7
10,Julia,6,0,picking up her partner's call while filling the bathtub,12,7
10,Julia,6,0,feeling hurt after learning about the cheating,13,4
10,Julia,6,0,leaving the bathroom to talk to her partner,14,7
10,Julia,6,0,sitting for a few minutes after hanging up,15,7
10,Darla,7,0,enjoying cooking,1,6
10,Darla,7,0,having a laid-back personality,2,5
10,Darla,7,0,communicating and interacting well with children,3,6
10,Darla,7,0,having an absent-minded personality,4,6
10,Darla,7,0,being 32 years old,5,1
10,Darla,7,0,being Black,6,1
10,Darla,7,0,being female,7,1
10,Darla,7,0,being nearsighted,8,2
10,Darla,7,0,working with Pamela for many years,9,6
10,Darla,7,0,running a home daycare business,10,7
10,Darla,7,0,living in a tornado-affected area,11,5
10,Darla,7,0,playing games with the children,12,7
10,Darla,7,0,playing loud upbeat music with the children,13,7
10,Darla,7,0,focusing on the children,14,7
10,Darla,7,0,not hearing the tornado sirens,15,4
10,Chris,8,1,having an average IQ,1,3
10,Chris,8,1,having a curious personality,2,5
10,Chris,8,1,being male,3,1
10,Chris,8,1,being a picky eater,4,6
10,Chris,8,1,weighing 70 lbs,5,3
10,Chris,8,1,enjoying playing hide-and-seek,6,6
10,Chris,8,1,admiring his father,7,6
10,Chris,8,1,being White,8,1
10,Chris,8,1,enjoying swimming,9,6
10,Chris,8,1,being 10 years old,10,1
10,Chris,8,1,inviting friends over to play,11,7
10,Chris,8,1,hiding in the hall closet,12,7
10,Chris,8,1,finding the key in his father's jacket pocket,13,5
10,Chris,8,1,opening the gun cabinet with the key,14,7
10,Chris,8,1,picking up a pistol to play with,15,7
10,Flora,9,1,enjoying gardening,1,6
10,Flora,9,1,composing music in her free time,2,7
10,Flora,9,1,being a counselor,3,7
10,Flora,9,1,being 32 years old,4,1
10,Flora,9,1,being an empathetic person,5,5
10,Flora,9,1,being Asian,6,1
10,Flora,9,1,using a white cane to guide herself,7,2
10,Flora,9,1,being an early riser,8,4
10,Flora,9,1,being legally blind,9,1
10,Flora,9,1,being female,10,1
10,Flora,9,1,going to a neighbor's house for dinner,11,7
10,Flora,9,1,using her white cane while walking home,12,2
10,Flora,9,1,not calling for help,13,7
10,Flora,9,1,her white cane slipping between Paul's legs,14,2
10,Flora,9,1,stepping on Paul's torso,15,2
10,Ava,10,1,being friends with Peter for many years,1,6
10,Ava,10,1,being 26 years old,2,1
10,Ava,10,1,being a compassionate person,3,5
10,Ava,10,1,often driving Peter to appointments and errands,4,7
10,Ava,10,1,being female,5,1
10,Ava,10,1,regularly drinking coffee,6,6
10,Ava,10,1,having a peanut allergy,7,1
10,Ava,10,1,enjoying going to music concerts,8,6
10,Ava,10,1,being an artist,9,3
10,Ava,10,1,being Native American,10,1
10,Ava,10,1,doing her annual car maintenance,11,7
10,Ava,10,1,driving under the speed limit,12,7
10,Ava,10,1,listening to the radio while driving,13,7
10,Ava,10,1,being startled by the deer,14,2
10,Ava,10,1,slamming the brakes after seeing the deer,15,2
10,Edward,11,1,being White,1,1
10,Edward,11,1,being a clinical research assistant,2,6
10,Edward,11,1,being 24 years old,3,1
10,Edward,11,1,being a studious person,4,6
10,Edward,11,1,enjoying browsing Twitter,5,6
10,Edward,11,1,being single,6,6
10,Edward,11,1,being male,7,1
10,Edward,11,1,being an experienced driver,8,7
10,Edward,11,1,enjoying reading science fiction,9,7
10,Edward,11,1,being an ambitious person,10,5
10,Edward,11,1,not muting phone notifications while driving,11,7
10,Edward,11,1,not speeding,12,7
10,Edward,11,1,checking that there were no other cars nearby,13,7
10,Edward,11,1,taking a peek at the text,14,7
10,Edward,11,1,veering into the cyclist while reading the text,15,7
11,Edward,1,0,being White,1,1
11,Edward,1,0,being a clinical research assistant,2,7
11,Edward,1,0,enjoying browsing Twitter,3,7
11,Edward,1,0,being an experienced driver,4,7
11,Edward,1,0,enjoying reading science fiction,5,7
11,Edward,1,0,being an ambitious person,6,6
11,Edward,1,0,being male,7,1
11,Edward,1,0,being 24 years old,8,1
11,Edward,1,0,being single,9,5
11,Edward,1,0,being a studious person,10,5
11,Edward,1,0,not muting phone notifications while driving,11,7
11,Edward,1,0,not speeding,12,7
11,Edward,1,0,checking that there were no other cars nearby,13,7
11,Edward,1,0,taking a peek at the text,14,7
11,Edward,1,0,veering into the cyclist while reading the text,15,7
11,Flora,2,1,being 32 years old,1,1
11,Flora,2,1,being legally blind,2,1
11,Flora,2,1,being Asian,3,1
11,Flora,2,1,enjoying gardening,4,7
11,Flora,2,1,being an early riser,5,5
11,Flora,2,1,being female,6,1
11,Flora,2,1,being a counselor,7,7
11,Flora,2,1,composing music in her free time,8,7
11,Flora,2,1,being an empathetic person,9,7
11,Flora,2,1,using a white cane to guide herself,10,4
11,Flora,2,1,going to a neighbor's house for dinner,11,4
11,Flora,2,1,using her white cane while walking home,12,4
11,Flora,2,1,not calling for help,13,7
11,Flora,2,1,her white cane slipping between Paul's legs,14,4
11,Flora,2,1,stepping on Paul's torso,15,5
11,Alfred,3,1,enjoying Italian cuisine,1,3
11,Alfred,3,1,being White,2,1
11,Alfred,3,1,being patriotic,3,7
11,Alfred,3,1,being 68 years old,4,1
11,Alfred,3,1,being male,5,1
11,Alfred,3,1,being a veteran,6,6
11,Alfred,3,1,having a calm personality,7,6
11,Alfred,3,1,living alone,8,5
11,Alfred,3,1,enjoying fishing,9,7
11,Alfred,3,1,having PTSD,10,1
11,Alfred,3,1,taking the subway home,11,3
11,Alfred,3,1,being quiet on the subway,12,7
11,Alfred,3,1,getting off at the same stop as Oliver,13,7
11,Alfred,3,1,hearing loud drilling and yelling from the construction above,14,1
11,Alfred,3,1,physically attacking Oliver,15,3
11,Tristan,4,1,being impatient sometimes,1,5
11,Tristan,4,1,being 43 years old,2,1
11,Tristan,4,1,being male,3,1
11,Tristan,4,1,enjoying listening to country music,4,6
11,Tristan,4,1,being a cardiologist,5,7
11,Tristan,4,1,being extroverted and outgoing,6,7
11,Tristan,4,1,being opinionated sometimes,7,5
11,Tristan,4,1,being Christian,8,6
11,Tristan,4,1,being Black,9,1
11,Tristan,4,1,having worked for over ten years at the same hospital,10,1
11,Tristan,4,1,reviewing Annie's medical history and symptoms,11,7
11,Tristan,4,1,checking Annie's vitals,12,4
11,Tristan,4,1,ordering Annie an electrocardiogram (ECG/EKG),13,7
11,Tristan,4,1,not ordering any other heart tests,14,7
11,Tristan,4,1,not ordering a mammogram,15,7
11,Julia,5,0,babysitting on the weekends,1,7
11,Julia,5,0,studying psychology,2,7
11,Julia,5,0,being sensitive sometimes,3,6
11,Julia,5,0,being 19 years old,4,1
11,Julia,5,0,being female,5,1
11,Julia,5,0,being multiracial,6,7
11,Julia,5,0,being a courteous person,7,7
11,Julia,5,0,enjoying watching TV shows,8,7
11,Julia,5,0,being a college student,9,7
11,Julia,5,0,having asthma,10,4
11,Julia,5,0,reading children's books with Benji,11,7
11,Julia,5,0,picking up her partner's call while filling the bathtub,12,7
11,Julia,5,0,feeling hurt after learning about the cheating,13,7
11,Julia,5,0,leaving the bathroom to talk to her partner,14,7
11,Julia,5,0,sitting for a few minutes after hanging up,15,6
11,Ava,6,0,being an artist,1,6
11,Ava,6,0,being female,2,1
11,Ava,6,0,being 26 years old,3,1
11,Ava,6,0,being a compassionate person,4,6
11,Ava,6,0,being friends with Peter for many years,5,7
11,Ava,6,0,being Native American,6,1
11,Ava,6,0,regularly drinking coffee,7,7
11,Ava,6,0,often driving Peter to appointments and errands,8,7
11,Ava,6,0,having a peanut allergy,9,1
11,Ava,6,0,enjoying going to music concerts,10,7
11,Ava,6,0,doing her annual car maintenance,11,7
11,Ava,6,0,driving under the speed limit,12,7
11,Ava,6,0,listening to the radio while driving,13,7
11,Ava,6,0,being startled by the deer,14,1
11,Ava,6,0,slamming the brakes after seeing the deer,15,1
11,Nadia,7,0,having red hair,1,1
11,Nadia,7,0,collecting vinyl records,2,7
11,Nadia,7,0,being 34 years old,3,1
11,Nadia,7,0,enjoying oil painting,4,6
11,Nadia,7,0,being a timid person,5,6
11,Nadia,7,0,attending couples therapy years ago,6,7
11,Nadia,7,0,being a software engineer,7,7
11,Nadia,7,0,being an organized person,8,7
11,Nadia,7,0,being White,9,1
11,Nadia,7,0,being female,10,1
11,Nadia,7,0,going to the emergency room for bruises,11,4
11,Nadia,7,0,not seeking help after the emergency room incident,12,7
11,Nadia,7,0,being scared when Franklin screamed,13,4
11,Nadia,7,0,grabbing the revolver,14,7
11,Nadia,7,0,shooting Franklin with the revolver,15,4
11,Darla,8,0,having an absent-minded personality,1,4
11,Darla,8,0,running a home daycare business,2,6
11,Darla,8,0,being nearsighted,3,1
11,Darla,8,0,working with Pamela for many years,4,5
11,Darla,8,0,having a laid-back personality,5,6
11,Darla,8,0,enjoying cooking,6,7
11,Darla,8,0,being female,7,1
11,Darla,8,0,communicating and interacting well with children,8,5
11,Darla,8,0,being 32 years old,9,1
11,Darla,8,0,being Black,10,1
11,Darla,8,0,living in a tornado-affected area,11,7
11,Darla,8,0,playing games with the children,12,4
11,Darla,8,0,playing loud upbeat music with the children,13,7
11,Darla,8,0,focusing on the children,14,7
11,Darla,8,0,not hearing the tornado sirens,15,7
11,Qian,9,0,being hard-working,1,7
11,Qian,9,0,being a restaurant waiter,2,7
11,Qian,9,0,being stubborn sometimes,3,5
11,Qian,9,0,enjoying watching sports,4,7
11,Qian,9,0,having a humorous personality,5,6
11,Qian,9,0,being 27 years old,6,1
11,Qian,9,0,being Asian,7,1
11,Qian,9,0,enjoying jazz music,8,7
11,Qian,9,0,being male,9,1
11,Qian,9,0,not smoking,10,7
11,Qian,9,0,hanging out at the local bar with cousins,11,7
11,Qian,9,0,having several drinks over the course of two hours,12,7
11,Qian,9,0,being angered by Wilson's comments,13,7
11,Qian,9,0,not talking back to Wilson,14,7
11,Qian,9,0,pushing Wilson to the ground,15,7
11,Chris,10,1,having an average IQ,1,4
11,Chris,10,1,weighing 70 lbs,2,5
11,Chris,10,1,being male,3,1
11,Chris,10,1,having a curious personality,4,7
11,Chris,10,1,enjoying swimming,5,7
11,Chris,10,1,being White,6,1
11,Chris,10,1,enjoying playing hide-and-seek,7,7
11,Chris,10,1,being 10 years old,8,1
11,Chris,10,1,admiring his father,9,7
11,Chris,10,1,being a picky eater,10,5
11,Chris,10,1,inviting friends over to play,11,7
11,Chris,10,1,hiding in the hall closet,12,7
11,Chris,10,1,finding the key in his father's jacket pocket,13,6
11,Chris,10,1,opening the gun cabinet with the key,14,7
11,Chris,10,1,picking up a pistol to play with,15,7
11,Melvin,11,1,being a farmer,1,7
11,Melvin,11,1,being 45 years old,2,1
11,Melvin,11,1,being male,3,1
11,Melvin,11,1,being White,4,1
11,Melvin,11,1,having high blood pressure,5,4
11,Melvin,11,1,being stingy sometimes,6,7
11,Melvin,11,1,growing hay,7,4
11,Melvin,11,1,having a cheerful personality,8,7
11,Melvin,11,1,growing corn,9,6
11,Melvin,11,1,enjoying listening to rock music,10,7
11,Melvin,11,1,building his barn near the border with Vincent's property,11,4
11,Melvin,11,1,being concerned with hayfires,12,7
11,Melvin,11,1,considering buying hay-drying equipment,13,7
11,Melvin,11,1,meeting with consultants,14,7
11,Melvin,11,1,deciding not to buy hay-drying equipment,15,7
12,Nadia,1,0,enjoying oil painting,1,7
12,Nadia,1,0,being a timid person,2,4
12,Nadia,1,0,collecting vinyl records,3,7
12,Nadia,1,0,being White,4,1
12,Nadia,1,0,attending couples therapy years ago,5,7
12,Nadia,1,0,being a software engineer,6,7
12,Nadia,1,0,being 34 years old,7,1
12,Nadia,1,0,being female,8,1
12,Nadia,1,0,having red hair,9,5
12,Nadia,1,0,being an organized person,10,7
12,Nadia,1,0,going to the emergency room for bruises,11,7
12,Nadia,1,0,not seeking help after the emergency room incident,12,2
12,Nadia,1,0,being scared when Franklin screamed,13,2
12,Nadia,1,0,grabbing the revolver,14,5
12,Nadia,1,0,shooting Franklin with the revolver,15,5
12,Julia,2,0,babysitting on the weekends,1,7
12,Julia,2,0,being a college student,2,7
12,Julia,2,0,having asthma,3,2
12,Julia,2,0,being sensitive sometimes,4,5
12,Julia,2,0,being 19 years old,5,1
12,Julia,2,0,being female,6,1
12,Julia,2,0,being a courteous person,7,7
12,Julia,2,0,being multiracial,8,1
12,Julia,2,0,studying psychology,9,7
12,Julia,2,0,enjoying watching TV shows,10,7
12,Julia,2,0,reading children's books with Benji,11,7
12,Julia,2,0,picking up her partner's call while filling the bathtub,12,6
12,Julia,2,0,feeling hurt after learning about the cheating,13,3
12,Julia,2,0,leaving the bathroom to talk to her partner,14,6
12,Julia,2,0,sitting for a few minutes after hanging up,15,6
12,Tristan,3,1,being Black,1,1
12,Tristan,3,1,being impatient sometimes,2,6
12,Tristan,3,1,being opinionated sometimes,3,6
12,Tristan,3,1,having worked for over ten years at the same hospital,4,7
12,Tristan,3,1,being male,5,1
12,Tristan,3,1,being Christian,6,7
12,Tristan,3,1,being 43 years old,7,1
12,Tristan,3,1,enjoying listening to country music,8,7
12,Tristan,3,1,being extroverted and outgoing,9,7
12,Tristan,3,1,being a cardiologist,10,7
12,Tristan,3,1,reviewing Annie's medical history and symptoms,11,7
12,Tristan,3,1,checking Annie's vitals,12,7
12,Tristan,3,1,ordering Annie an electrocardiogram (ECG/EKG),13,7
12,Tristan,3,1,not ordering any other heart tests,14,6
12,Tristan,3,1,not ordering a mammogram,15,6
12,Ava,4,1,being Native American,1,1
12,Ava,4,1,being 26 years old,2,1
12,Ava,4,1,being a compassionate person,3,7
12,Ava,4,1,regularly drinking coffee,4,7
12,Ava,4,1,having a peanut allergy,5,1
12,Ava,4,1,enjoying going to music concerts,6,7
12,Ava,4,1,often driving Peter to appointments and errands,7,7
12,Ava,4,1,being female,8,1
12,Ava,4,1,being an artist,9,7
12,Ava,4,1,being friends with Peter for many years,10,7
12,Ava,4,1,doing her annual car maintenance,11,7
12,Ava,4,1,driving under the speed limit,12,7
12,Ava,4,1,listening to the radio while driving,13,7
12,Ava,4,1,being startled by the deer,14,2
12,Ava,4,1,slamming the brakes after seeing the deer,15,2
12,Flora,5,1,being legally blind,1,1
12,Flora,5,1,being an empathetic person,2,7
12,Flora,5,1,being an early riser,3,7
12,Flora,5,1,composing music in her free time,4,7
12,Flora,5,1,enjoying gardening,5,7
12,Flora,5,1,using a white cane to guide herself,6,7
12,Flora,5,1,being a counselor,7,7
12,Flora,5,1,being female,8,1
12,Flora,5,1,being Asian,9,1
12,Flora,5,1,being 32 years old,10,1
12,Flora,5,1,going to a neighbor's house for dinner,11,7
12,Flora,5,1,using her white cane while walking home,12,7
12,Flora,5,1,not calling for help,13,2
12,Flora,5,1,her white cane slipping between Paul's legs,14,3
12,Flora,5,1,stepping on Paul's torso,15,3
12,Darla,6,0,running a home daycare business,1,7
12,Darla,6,0,being Black,2,1
12,Darla,6,0,being 32 years old,3,1
12,Darla,6,0,having a laid-back personality,4,5
12,Darla,6,0,being female,5,1
12,Darla,6,0,being nearsighted,6,2
12,Darla,6,0,enjoying cooking,7,7
12,Darla,6,0,having an absent-minded personality,8,5
12,Darla,6,0,working with Pamela for many years,9,7
12,Darla,6,0,communicating and interacting well with children,10,7
12,Darla,6,0,living in a tornado-affected area,11,7
12,Darla,6,0,playing games with the children,12,7
12,Darla,6,0,playing loud upbeat music with the children,13,7
12,Darla,6,0,focusing on the children,14,7
12,Darla,6,0,not hearing the tornado sirens,15,6
12,Melvin,7,1,being male,1,1
12,Melvin,7,1,being 45 years old,2,1
12,Melvin,7,1,having a cheerful personality,3,7
12,Melvin,7,1,growing hay,4,7
12,Melvin,7,1,enjoying listening to rock music,5,7
12,Melvin,7,1,being White,6,1
12,Melvin,7,1,growing corn,7,7
12,Melvin,7,1,being a farmer,8,7
12,Melvin,7,1,being stingy sometimes,9,6
12,Melvin,7,1,having high blood pressure,10,5
12,Melvin,7,1,building his barn near the border with Vincent's property,11,7
12,Melvin,7,1,being concerned with hayfires,12,7
12,Melvin,7,1,considering buying hay-drying equipment,13,7
12,Melvin,7,1,meeting with consultants,14,7
12,Melvin,7,1,deciding not to buy hay-drying equipment,15,7
12,Edward,8,1,enjoying browsing Twitter,1,7
12,Edward,8,1,being male,2,1
12,Edward,8,1,being an experienced driver,3,7
12,Edward,8,1,being a clinical research assistant,4,7
12,Edward,8,1,being an ambitious person,5,7
12,Edward,8,1,enjoying reading science fiction,6,7
12,Edward,8,1,being 24 years old,7,1
12,Edward,8,1,being single,8,7
12,Edward,8,1,being White,9,1
12,Edward,8,1,being a studious person,10,7
12,Edward,8,1,not muting phone notifications while driving,11,7
12,Edward,8,1,not speeding,12,7
12,Edward,8,1,checking that there were no other cars nearby,13,7
12,Edward,8,1,taking a peek at the text,14,7
12,Edward,8,1,veering into the cyclist while reading the text,15,7
12,Chris,9,0,enjoying playing hide-and-seek,1,7
12,Chris,9,0,admiring his father,2,7
12,Chris,9,0,having a curious personality,3,6
12,Chris,9,0,enjoying swimming,4,7
12,Chris,9,0,weighing 70 lbs,5,6
12,Chris,9,0,being a picky eater,6,6
12,Chris,9,0,being White,7,1
12,Chris,9,0,having an average IQ,8,4
12,Chris,9,0,being 10 years old,9,1
12,Chris,9,0,being male,10,1
12,Chris,9,0,inviting friends over to play,11,7
12,Chris,9,0,hiding in the hall closet,12,7
12,Chris,9,0,finding the key in his father's jacket pocket,13,7
12,Chris,9,0,opening the gun cabinet with the key,14,7
12,Chris,9,0,picking up a pistol to play with,15,7
12,Qian,10,0,not smoking,1,7
12,Qian,10,0,being hard-working,2,7
12,Qian,10,0,enjoying watching sports,3,7
12,Qian,10,0,being a restaurant waiter,4,7
12,Qian,10,0,being Asian,5,1
12,Qian,10,0,being male,6,1
12,Qian,10,0,enjoying jazz music,7,7
12,Qian,10,0,being stubborn sometimes,8,6
12,Qian,10,0,being 27 years old,9,1
12,Qian,10,0,having a humorous personality,10,6
12,Qian,10,0,hanging out at the local bar with cousins,11,7
12,Qian,10,0,having several drinks over the course of two hours,12,7
12,Qian,10,0,being angered by Wilson's comments,13,7
12,Qian,10,0,not talking back to Wilson,14,7
12,Qian,10,0,pushing Wilson to the ground,15,7
12,Alfred,11,1,having PTSD,1,3
12,Alfred,11,1,being a veteran,2,7
12,Alfred,11,1,being male,3,1
12,Alfred,11,1,being patriotic,4,7
12,Alfred,11,1,being White,5,1
12,Alfred,11,1,being 68 years old,6,1
12,Alfred,11,1,living alone,7,6
12,Alfred,11,1,enjoying Italian cuisine,8,7
12,Alfred,11,1,having a calm personality,9,6
12,Alfred,11,1,enjoying fishing,10,7
12,Alfred,11,1,taking the subway home,11,6
12,Alfred,11,1,being quiet on the subway,12,6
12,Alfred,11,1,getting off at the same stop as Oliver,13,6
12,Alfred,11,1,hearing loud drilling and yelling from the construction above,14,7
12,Alfred,11,1,physically attacking Oliver,15,5
13,Edward,1,1,being single,1,4
13,Edward,1,1,being an ambitious person,2,5
13,Edward,1,1,being White,3,1
13,Edward,1,1,being a studious person,4,4
13,Edward,1,1,being an experienced driver,5,7
13,Edward,1,1,being 24 years old,6,1
13,Edward,1,1,enjoying reading science fiction,7,6
13,Edward,1,1,enjoying browsing Twitter,8,6
13,Edward,1,1,being male,9,1
13,Edward,1,1,being a clinical research assistant,10,6
13,Edward,1,1,not muting phone notifications while driving,11,7
13,Edward,1,1,not speeding,12,7
13,Edward,1,1,checking that there were no other cars nearby,13,7
13,Edward,1,1,taking a peek at the text,14,7
13,Edward,1,1,veering into the cyclist while reading the text,15,2
13,Darla,2,0,communicating and interacting well with children,1,7
13,Darla,2,0,being nearsighted,2,1
13,Darla,2,0,being Black,3,1
13,Darla,2,0,enjoying cooking,4,2
13,Darla,2,0,being 32 years old,5,1
13,Darla,2,0,working with Pamela for many years,6,7
13,Darla,2,0,having an absent-minded personality,7,2
13,Darla,2,0,being female,8,1
13,Darla,2,0,having a laid-back personality,9,3
13,Darla,2,0,running a home daycare business,10,7
13,Darla,2,0,living in a tornado-affected area,11,5
13,Darla,2,0,playing games with the children,12,6
13,Darla,2,0,playing loud upbeat music with the children,13,7
13,Darla,2,0,focusing on the children,14,7
13,Darla,2,0,not hearing the tornado sirens,15,2
13,Qian,3,0,enjoying watching sports,1,3
13,Qian,3,0,not smoking,2,7
13,Qian,3,0,being Asian,3,1
13,Qian,3,0,having a humorous personality,4,6
13,Qian,3,0,being stubborn sometimes,5,5
13,Qian,3,0,being hard-working,6,7
13,Qian,3,0,being 27 years old,7,1
13,Qian,3,0,being male,8,1
13,Qian,3,0,being a restaurant waiter,9,5
13,Qian,3,0,enjoying jazz music,10,6
13,Qian,3,0,hanging out at the local bar with cousins,11,7
13,Qian,3,0,having several drinks over the course of two hours,12,7
13,Qian,3,0,being angered by Wilson's comments,13,6
13,Qian,3,0,not talking back to Wilson,14,7
13,Qian,3,0,pushing Wilson to the ground,15,7
13,Alfred,4,1,being a veteran,1,1
13,Alfred,4,1,being 68 years old,2,1
13,Alfred,4,1,enjoying fishing,3,6
13,Alfred,4,1,enjoying Italian cuisine,4,6
13,Alfred,4,1,being patriotic,5,7
13,Alfred,4,1,living alone,6,6
13,Alfred,4,1,being White,7,1
13,Alfred,4,1,being male,8,1
13,Alfred,4,1,having PTSD,9,1
13,Alfred,4,1,having a calm personality,10,1
13,Alfred,4,1,taking the subway home,11,2
13,Alfred,4,1,being quiet on the subway,12,7
13,Alfred,4,1,getting off at the same stop as Oliver,13,2
13,Alfred,4,1,hearing loud drilling and yelling from the construction above,14,1
13,Alfred,4,1,physically attacking Oliver,15,1
13,Chris,5,1,being 10 years old,1,1
13,Chris,5,1,being a picky eater,2,6
13,Chris,5,1,admiring his father,3,6
13,Chris,5,1,having an average IQ,4,1
13,Chris,5,1,enjoying playing hide-and-seek,5,6
13,Chris,5,1,enjoying swimming,6,6
13,Chris,5,1,having a curious personality,7,6
13,Chris,5,1,being male,8,1
13,Chris,5,1,being White,9,1
13,Chris,5,1,weighing 70 lbs,10,5
13,Chris,5,1,inviting friends over to play,11,7
13,Chris,5,1,hiding in the hall closet,12,7
13,Chris,5,1,finding the key in his father's jacket pocket,13,7
13,Chris,5,1,opening the gun cabinet with the key,14,7
13,Chris,5,1,picking up a pistol to play with,15,7
13,Flora,6,1,composing music in her free time,1,2
13,Flora,6,1,being an early riser,2,5
13,Flora,6,1,enjoying gardening,3,5
13,Flora,6,1,being female,4,1
13,Flora,6,1,being 32 years old,5,1
13,Flora,6,1,using a white cane to guide herself,6,5
13,Flora,6,1,being an empathetic person,7,6
13,Flora,6,1,being Asian,8,1
13,Flora,6,1,being a counselor,9,7
13,Flora,6,1,being legally blind,10,1
13,Flora,6,1,going to a neighbor's house for dinner,11,7
